HRHHID,HRMONTH,HRYEAR4_0,HEFAMINC_0,HRMIS_0,HRHHID2,GESTFIPS_0,PRTAGE_0,PEMARITL_0,PESEX_0,PEEDUCA_0,PTDTRACE_0,PULINENO,PEHSPNON_0,PRCITSHP_0,PEMLR_0,PEHRUSL1_0,PWSSWGT_0,PTIO1OCD_0,employed_0,teacher_0,HRYEAR4_1,HEFAMINC_1,HRMIS_1,GESTFIPS_1,PRTAGE_1,PEMARITL_1,PESEX_1,PEEDUCA_1,PTDTRACE_1,PEHSPNON_1,PRCITSHP_1,PEMLR_1,PEHRUSL1_1,PWSSWGT_1,PTIO1OCD_1,employed_1,teacher_1,still_teacher,leaver,dest
951500006319228,4,2024,15,2,17011,22,44,1,2,44,2,1,2,1,1,40,2005.213,2310,1,1,2025,16,6,22,45,1,2,44,2,2,1,1,40,1469.4575,2310,1,1,1,0,still teacher
325903114059770,4,2024,15,1,17011,23,28,1,1,43,1,1,1,1,1,40,1992.1447,2330,1,1,2025,15,5,23,29,1,1,43,1,1,1,1,50,2212.4454,2310,1,1,1,0,still teacher
820312171041550,4,2024,16,3,17011,25,23,6,2,43,1,3,2,1,1,30,4187.1566,2310,1,1,2025,16,7,25,24,6,2,43,1,2,1,1,30,4581.9323,2545,1,0,0,1,other occupation
450823011300371,4,2024,14,4,17011,33,55,1,2,43,1,1,2,1,1,33,967.7201,2310,1,1,2025,15,8,33,57,1,2,43,1,2,1,1,33,969.5101,2310,1,1,1,0,still teacher
953266223060016,4,2024,16,3,17011,33,48,1,2,43,1,2,2,1,1,-4,929.8565,2310,1,1,2025,16,7,33,49,1,2,43,1,2,1,1,35,1105.5033,2310,1,1,1,0,still teacher
335105113420520,4,2024,15,1,17011,33,55,1,2,44,1,1,2,1,1,50,1050.8474,2310,1,1,2025,16,5,33,55,1,2,44,1,2,1,1,40,1113.7624,2310,1,1,1,0,still teacher
914814193050017,4,2024,14,1,17011,34,29,6,1,43,1,3,2,1,1,35,5158.6934,2310,1,1,2025,15,5,34,30,6,1,43,1,2,1,1,35,7594.5358,2310,1,1,1,0,still teacher
018249000130136,4,2024,16,3,17011,36,32,1,2,44,1,2,2,1,1,40,4475.644,2330,1,1,2025,16,7,36,33,1,2,44,1,2,1,1,40,3709.5718,2310,1,1,1,0,still teacher
756267763070016,4,2024,16,4,17011,36,47,1,1,44,1,1,2,1,1,35,5230.7168,2320,1,1,2025,16,8,36,48,1,1,44,1,2,1,1,35,5454.3582,2310,1,1,1,0,still teacher
756267763070016,4,2024,16,4,17011,36,48,1,2,44,1,2,2,1,1,37,6579.1279,2320,1,1,2025,16,8,36,49,1,2,44,1,2,1,1,37,5333.1603,2320,1,1,1,0,still teacher
561700716752634,4,2024,15,2,17011,36,27,6,1,44,3,2,2,1,1,40,5699.4349,2310,1,1,2025,15,6,36,28,6,1,44,3,2,1,1,40,7011.2305,2320,1,1,1,0,still teacher
191922600655043,4,2024,15,2,17011,36,38,6,1,44,1,3,2,1,1,47,4439.6712,2320,1,1,2025,16,6,36,39,6,1,44,1,2,1,1,40,5311.7793,2320,1,1,1,0,still teacher
440173499011260,4,2024,15,2,17011,36,38,1,2,44,1,2,2,1,1,40,4219.174,2310,1,1,2025,16,6,36,38,1,2,44,1,2,1,1,40,4652.216,2310,1,1,1,0,still teacher
050956061314144,4,2024,16,2,17011,36,39,1,1,44,1,2,2,1,1,40,5272.4358,2310,1,1,2025,15,6,36,40,1,1,44,1,2,1,1,40,4806.7532,2320,1,1,1,0,still teacher
261000517021638,4,2024,16,1,17011,36,52,1,2,44,1,2,2,1,1,35,5421.6492,2320,1,1,2025,16,5,36,53,1,2,44,1,2,1,1,40,4657.0191,650,1,0,0,1,other occupation
257864493070011,4,2024,10,4,17011,37,29,6,2,43,6,1,2,1,1,40,6116.351,2300,1,1,2025,11,8,37,31,6,2,43,6,2,1,1,40,6768.3653,2300,1,1,1,0,still teacher
961000002117733,4,2024,15,2,17011,37,46,1,1,43,1,2,2,1,1,40,4269.5549,2310,1,1,2025,16,6,37,47,1,1,43,1,2,1,1,-4,4221.6093,2310,1,1,1,0,still teacher
621700514669932,4,2024,15,1,17011,39,60,1,2,44,1,2,2,1,1,20,3367.14,2310,1,1,2025,15,5,39,61,1,2,44,1,2,1,2,-4,4087.5772,2360,1,0,0,1,other occupation
879916513030018,4,2024,13,2,17011,39,59,4,2,43,1,1,2,1,1,50,4573.5823,2330,1,1,2025,14,6,39,60,4,2,43,1,2,1,1,50,3623.0572,2360,1,0,0,1,other occupation
170606900227964,4,2024,14,2,17011,42,39,6,1,43,1,1,2,1,1,38,3727.078,2310,1,1,2025,14,6,42,40,6,1,43,1,2,1,1,38,3760.2116,2320,1,1,1,0,still teacher
401500709978249,4,2024,10,3,17011,42,20,6,2,39,1,2,2,1,1,40,5084.1398,2300,1,1,2025,10,7,42,21,6,2,39,1,2,1,1,40,5623.0736,5260,1,0,0,1,other occupation
087659950441182,4,2024,16,1,17011,42,31,6,2,44,1,2,2,1,1,45,5037.7771,2310,1,1,2025,16,5,42,32,6,2,44,1,2,1,1,40,5742.7712,2310,1,1,1,0,still teacher
170665400263764,4,2024,16,3,17011,42,36,1,2,44,1,2,2,1,1,40,3983.1009,2310,1,1,2025,16,7,42,37,1,2,44,1,2,1,1,40,3826.4656,2330,1,1,1,0,still teacher
034082005715298,4,2024,16,2,17011,45,62,1,2,43,1,2,2,1,2,40,2630.3527,2310,1,1,2025,15,6,45,63,1,2,43,1,2,1,1,13,3205.4346,2360,1,0,0,1,other occupation
160297021405957,4,2024,14,3,17011,47,41,4,2,46,1,1,2,1,1,35,2975.2513,2310,1,1,2025,14,7,47,43,1,2,46,1,2,1,1,35,2530.804,2320,1,1,1,0,still teacher
153006016855230,4,2024,16,3,17011,51,41,1,2,44,4,2,2,5,1,25,4121.9375,2300,1,1,2025,15,7,51,42,1,2,44,4,2,5,1,40,5309.815,2310,1,1,1,0,still teacher
310675279051040,4,2024,16,4,17011,54,56,1,2,44,1,2,2,1,1,40,685.0824,2310,1,1,2025,16,8,54,57,1,2,44,1,2,1,1,40,617.6916,2310,1,1,1,0,still teacher
012061064812277,4,2024,12,2,17111,22,64,4,2,43,1,1,2,1,1,45,1635.9177,2330,1,1,2025,12,6,22,65,4,2,43,1,2,1,1,40,1687.2299,2310,1,1,1,0,still teacher
190085500262032,4,2024,5,4,17111,22,34,6,2,43,1,1,2,1,1,35,2159.1063,2310,1,1,2025,9,8,22,35,6,2,42,1,2,1,1,20,1615.0225,5940,1,0,0,1,other occupation
074108630620105,4,2024,16,3,17111,25,55,1,2,44,1,1,2,1,2,40,2746.8981,2310,1,1,2025,16,7,25,55,1,2,44,1,2,1,1,37,2840.821,2310,1,1,1,0,still teacher
005273130220145,4,2024,14,3,17111,25,36,6,1,44,1,1,1,1,1,50,3862.6603,2310,1,1,2025,14,7,25,38,6,1,44,1,1,1,1,45,5156.6529,2310,1,1,1,0,still teacher
911700607319521,4,2024,15,2,17111,25,45,1,1,44,1,2,2,1,1,40,3227.5832,2320,1,1,2025,15,6,25,46,1,1,44,1,2,1,1,40,3078.7863,2320,1,1,1,0,still teacher
850670565000011,4,2024,15,3,17111,50,34,1,2,46,1,2,2,1,1,40,546.9767,2300,1,1,2025,15,7,50,35,1,2,43,1,2,1,1,40,619.9721,2300,1,1,1,0,still teacher
098655110001102,4,2024,10,2,17011,2,33,1,2,39,5,2,2,4,1,40,676.8889,2300,1,1,2025,9,6,2,34,1,2,39,5,2,4,1,40,543.0104,4600,1,0,0,1,other occupation
108160007365046,4,2024,16,2,17011,6,36,1,1,44,1,2,1,1,1,40,3976.5626,2310,1,1,2025,16,6,6,37,1,1,44,1,1,1,1,40,5252.0425,2310,1,1,1,0,still teacher
044914240200126,4,2024,14,2,17011,6,50,6,2,43,1,1,2,1,1,40,4406.7796,2310,1,1,2025,15,6,6,51,6,2,43,1,2,1,1,60,4809.4812,2360,1,0,0,1,other occupation
540110382011480,4,2024,14,3,17011,8,47,1,2,44,1,2,2,4,1,35,3927.201,2310,1,1,2025,14,7,8,48,1,2,44,1,2,4,1,35,4301.8441,2310,1,1,1,0,still teacher
150727400760321,4,2024,15,3,17011,17,32,1,2,44,1,1,2,1,1,40,5057.466,2310,1,1,2025,16,7,17,33,1,2,44,1,2,1,1,40,6759.0002,2320,1,1,1,0,still teacher
031061098417785,4,2024,12,3,17011,17,59,6,2,43,1,1,2,1,1,60,5675.3262,2310,1,1,2025,11,7,17,61,6,2,43,1,2,1,1,40,3959.1354,2310,1,1,1,0,still teacher
170025400821601,4,2024,10,2,17011,18,38,6,2,43,1,1,2,1,1,40,3349.7283,2310,1,1,2025,11,6,18,40,6,2,43,1,2,1,1,40,2963.7182,2310,1,1,1,0,still teacher
039553010520150,4,2024,16,2,17011,20,50,1,2,43,1,1,2,1,1,40,2086.529,2310,1,1,2025,16,6,20,51,1,2,43,1,2,1,1,40,2367.233,2310,1,1,1,0,still teacher
928404010694140,4,2024,9,3,17011,29,38,6,2,44,1,1,2,1,1,36,6834.6371,2310,1,1,2025,7,7,29,39,6,2,43,1,2,1,1,36,6761.3162,2330,1,1,1,0,still teacher
891000209142145,4,2024,16,3,17011,41,44,1,1,46,4,1,2,4,1,40,3682.3183,2320,1,1,2025,16,7,41,45,1,1,46,4,2,4,1,40,3246.3329,2205,1,0,0,1,other occupation
685551254060019,4,2024,15,3,17011,45,43,1,2,44,3,2,1,1,1,40,4782.277,2310,1,1,2025,14,7,45,44,1,2,44,3,1,1,1,40,8317.815,2310,1,1,1,0,still teacher
054629096418434,4,2024,13,4,17011,48,32,6,1,44,1,3,1,1,1,40,4387.3478,2310,1,1,2025,14,8,48,33,6,1,44,1,1,1,1,40,4953.0745,2310,1,1,1,0,still teacher
140061400161095,4,2024,16,4,17011,51,51,1,2,44,1,2,2,1,1,40,4664.3719,2330,1,1,2025,16,8,51,51,1,2,44,1,2,1,1,40,4578.3818,2330,1,1,1,0,still teacher
761700909037550,4,2024,14,2,17011,55,38,6,1,44,1,1,2,1,1,40,5995.0901,2310,1,1,2025,14,6,55,39,6,1,44,1,2,1,1,40,5172.4453,2310,1,1,1,0,still teacher
990245525081850,4,2024,16,3,17011,55,37,1,2,43,1,2,2,1,1,40,4629.7373,2310,1,1,2025,16,7,55,37,1,2,44,1,2,1,1,40,4286.6168,2310,1,1,1,0,still teacher
890013351070012,4,2024,15,2,17111,10,35,1,1,44,1,2,2,1,1,40,950.3909,2320,1,1,2025,16,6,10,37,1,1,44,1,2,1,1,40,943.5861,2320,1,1,1,0,still teacher
208110177871445,4,2024,13,4,17111,11,29,6,2,44,1,1,2,1,1,40,460.9875,2320,1,1,2025,13,8,11,31,6,2,44,1,2,1,1,40,427.6437,2320,1,1,1,0,still teacher
012031094018016,4,2024,14,2,17111,28,41,1,2,43,1,2,2,1,1,40,2103.7967,2310,1,1,2025,14,6,28,43,1,2,43,1,2,1,1,40,1347.664,2310,1,1,1,0,still teacher
532266790020216,4,2024,16,1,17011,2,45,1,2,44,1,2,2,1,1,38,647.1052,2330,1,1,2025,16,5,2,46,1,2,44,1,2,1,1,38,595.2576,2330,1,1,1,0,still teacher
116539600444610,4,2024,14,1,17011,4,63,1,2,43,1,2,2,1,1,24,5606.0922,2310,1,1,2025,14,5,4,64,1,2,43,1,2,1,1,-4,4252.3457,2310,1,1,1,0,still teacher
190299000505320,4,2024,15,3,17011,5,46,1,1,44,1,2,2,1,1,40,1674.4166,2320,1,1,2025,16,7,5,48,1,1,44,1,2,1,1,50,1756.8329,2310,1,1,1,0,still teacher
901160028552938,4,2024,16,2,17011,6,63,1,2,44,1,2,2,1,1,40,3995.0495,2310,1,1,2025,16,6,6,64,1,2,44,1,2,1,5,-1,3932.1903,-1,0,0,0,1,out of labor force
826429170060114,4,2024,16,2,17011,6,63,5,1,43,1,1,1,4,1,18,3846.7036,2310,1,1,2025,15,6,6,63,5,1,43,1,1,4,1,22,4177.8384,2360,1,0,0,1,other occupation
050067094816959,4,2024,16,3,17011,6,70,1,1,44,1,2,2,1,1,40,4209.6483,2320,1,1,2025,16,7,6,70,1,1,44,1,2,1,1,40,4383.3754,2310,1,1,1,0,still teacher
330530275061060,4,2024,15,1,17011,6,24,6,1,43,1,4,1,1,1,40,5849.1059,2310,1,1,2025,16,5,6,25,6,1,43,1,1,1,1,40,4820.3913,2310,1,1,1,0,still teacher
036339070090010,4,2024,15,4,17011,6,35,1,2,43,1,1,2,1,1,35,4121.5838,2310,1,1,2025,15,8,6,36,1,2,43,1,2,1,1,36,5582.0566,2555,1,0,0,1,other occupation
251100907236809,4,2024,15,4,17011,8,59,1,2,42,1,2,2,1,1,20,4222.5096,2310,1,1,2025,13,8,8,60,1,2,42,1,2,1,1,55,3413.3561,230,1,0,0,1,other occupation
936775891070115,4,2024,16,1,17011,16,48,1,2,44,1,2,2,1,1,40,1035.2322,2320,1,1,2025,15,5,16,49,1,2,44,1,2,1,1,40,975.626,2310,1,1,1,0,still teacher
008160199248513,4,2024,9,2,17011,16,45,4,2,40,1,1,2,1,1,20,1067.3226,2310,1,1,2025,7,6,16,46,4,2,40,1,2,1,7,-1,1255.831,-1,0,0,0,1,out of labor force
030788011102492,4,2024,15,4,17011,18,66,1,2,44,1,1,2,1,1,38,3381.0474,2310,1,1,2025,16,8,18,67,1,2,44,1,2,1,1,38,4205.7626,2310,1,1,1,0,still teacher
130638091107269,4,2024,16,3,17011,18,45,1,2,43,1,2,2,1,1,40,3890.9202,2310,1,1,2025,16,7,18,45,1,2,43,1,2,1,2,40,5253.8523,2310,1,1,1,0,still teacher
250688001102134,4,2024,14,3,17011,18,36,1,2,43,1,1,2,1,1,40,6200.0037,2310,1,1,2025,14,7,18,37,1,2,43,1,2,1,1,40,4978.1572,2310,1,1,1,0,still teacher
012016210910109,4,2024,14,2,17011,19,55,1,2,44,1,2,2,1,1,25,2681.8485,2320,1,1,2025,14,6,19,56,1,2,44,1,2,1,1,-4,2284.0612,2751,1,0,0,1,other occupation
005190168207306,4,2024,16,1,17011,19,49,1,2,43,1,2,2,1,1,16,2484.3357,2310,1,1,2025,16,5,19,50,1,2,43,1,2,1,1,-4,2333.2428,2310,1,1,1,0,still teacher
160594100761622,4,2024,16,1,17011,27,56,1,2,43,1,2,2,1,2,30,4400.487,2330,1,1,2025,12,5,27,57,1,2,43,1,2,1,7,-1,4015.9128,-1,0,0,0,1,out of labor force
100352300952212,4,2024,16,4,17011,29,62,1,1,44,1,2,2,1,1,40,5530.5022,2330,1,1,2025,16,8,29,63,1,1,44,1,2,1,1,40,3805.6334,2205,1,0,0,1,other occupation
520389051200445,4,2024,14,1,17011,29,60,4,2,43,1,1,2,1,1,40,5731.9791,2330,1,1,2025,12,5,29,61,4,2,43,1,2,1,1,40,4506.6535,2330,1,1,1,0,still teacher
239802312416950,4,2024,16,4,17011,32,59,1,1,44,1,1,2,1,1,45,1956.9896,2320,1,1,2025,16,8,32,60,1,1,44,1,2,1,1,40,2307.854,1005,1,0,0,1,other occupation
555714843000217,4,2024,13,2,17011,35,51,1,2,42,1,2,1,4,1,40,1393.5276,2300,1,1,2025,13,6,35,51,1,2,42,1,1,4,1,40,1487.4866,2310,1,1,1,0,still teacher
033037003715401,4,2024,13,3,17011,35,36,1,2,43,4,1,2,5,1,40,818.6463,2310,1,1,2025,13,7,35,37,1,2,44,4,2,5,1,40,982.2699,2310,1,1,1,0,still teacher
076612280831118,4,2024,16,2,17011,38,45,1,2,44,1,2,2,1,1,40,389.4669,2330,1,1,2025,15,6,38,46,1,2,44,1,2,1,1,45,455.7676,2330,1,1,1,0,still teacher
800524504091600,4,2024,2,3,17011,40,53,4,2,43,7,1,2,1,1,24,4753.2905,2310,1,1,2025,9,7,40,54,4,2,43,7,2,1,1,50,3009.4303,2310,1,1,1,0,still teacher
003629260040111,4,2024,9,2,17011,41,48,4,2,39,1,1,1,5,1,40,2736.3067,2300,1,1,2025,15,6,41,49,4,2,40,1,1,5,1,40,2599.1615,2310,1,1,1,0,still teacher
034044062711783,4,2024,14,3,17011,41,39,1,1,44,4,1,2,1,1,40,2799.8925,2310,1,1,2025,16,7,41,41,1,1,44,4,2,1,4,-1,2182.9502,2310,0,0,0,1,unemployed
000180459804980,4,2024,16,2,17011,48,42,1,1,43,1,1,2,1,1,40,5513.4819,2310,1,1,2025,15,6,48,43,1,1,43,1,2,1,1,40,4927.7393,1240,1,0,0,1,other occupation
360454031071380,4,2024,16,2,17011,48,39,1,2,43,1,2,2,1,1,40,4212.0534,2320,1,1,2025,16,6,48,40,1,2,43,1,2,1,1,40,3964.8083,2320,1,1,1,0,still teacher
740294492041081,4,2024,14,4,17011,48,55,1,2,43,1,1,2,1,1,50,3846.4489,2310,1,1,2025,16,8,48,56,1,2,43,1,2,1,1,20,4384.6986,2310,1,1,1,0,still teacher
380468071413761,4,2024,16,4,17011,48,57,1,2,44,1,2,2,1,1,40,3750.4733,2310,1,1,2025,15,8,48,58,1,2,44,1,2,1,1,40,4249.1262,2310,1,1,1,0,still teacher
843800015508760,4,2024,13,2,17011,48,65,1,2,43,1,2,2,1,2,20,4378.7863,2310,1,1,2025,15,6,48,66,1,2,43,1,2,1,2,8,4899.4291,2360,1,0,0,1,other occupation
120835300349935,4,2024,15,4,17011,53,33,1,2,44,1,2,2,1,1,40,5224.8049,2310,1,1,2025,15,8,53,34,1,2,44,1,2,1,1,40,4887.3068,2310,1,1,1,0,still teacher
015170078213579,4,2024,16,2,17011,53,51,1,2,43,1,1,2,1,1,15,4162.6603,2300,1,1,2025,16,6,53,52,1,2,43,1,2,1,2,15,3992.6673,2300,1,1,1,0,still teacher
146569715030015,4,2024,15,2,17011,56,59,1,2,43,1,2,2,1,1,40,412.3784,2310,1,1,2025,16,6,56,60,1,2,43,1,2,1,1,40,357.1599,2310,1,1,1,0,still teacher
150743500616195,4,2024,14,2,17011,56,68,1,2,43,1,2,2,1,1,-4,369.9263,2310,1,1,2025,14,6,56,69,1,2,43,1,2,1,2,-4,355.7512,2310,1,1,1,0,still teacher
610936051505471,4,2024,15,2,17011,56,67,1,1,44,1,1,2,1,1,40,432.3232,2320,1,1,2025,15,6,56,68,1,1,44,1,2,1,1,40,396.8303,2320,1,1,1,0,still teacher
180045041005808,4,2024,15,3,17111,5,50,1,2,43,1,2,2,1,1,40,1406.6127,2310,1,1,2025,14,7,5,51,1,2,43,1,2,1,5,-1,1458.7429,-1,0,0,0,1,out of labor force
001160141346702,4,2024,13,3,17111,16,44,4,2,44,1,1,2,1,1,30,929.6683,2310,1,1,2025,15,7,16,45,4,2,44,1,2,1,1,30,1049.0821,2310,1,1,1,0,still teacher
110419071005283,4,2024,16,4,17011,9,53,1,2,44,1,2,2,1,1,45,3299.2523,2300,1,1,2025,16,8,9,54,1,2,45,1,2,1,1,45,3029.7802,2310,1,1,1,0,still teacher
060096063719296,4,2024,15,2,17011,9,19,6,2,40,1,2,2,1,2,12,3395.6233,2300,1,1,2025,13,6,9,20,6,2,40,1,2,1,2,20,3655.8355,5740,1,0,0,1,other occupation
170087800948020,4,2024,13,4,17011,9,72,3,2,44,1,1,2,1,1,15,2998.6198,2310,1,1,2025,14,8,9,73,3,2,44,1,2,1,1,16,2438.8492,2310,1,1,1,0,still teacher
022059086715861,4,2024,16,3,17011,25,42,1,2,44,1,2,2,1,1,40,4021.3747,2310,1,1,2025,16,7,25,43,1,2,44,1,2,1,1,40,3450.9658,2310,1,1,1,0,still teacher
382000109727280,4,2024,9,3,17011,28,52,4,2,43,1,1,2,1,1,40,1240.2738,2310,1,1,2025,14,7,28,52,4,2,43,1,2,1,1,40,1465.7029,2310,1,1,1,0,still teacher
150668400802312,4,2024,15,3,17011,28,43,1,2,44,1,2,2,1,1,40,1339.2528,2310,1,1,2025,16,7,28,44,1,2,44,1,2,1,1,40,1828.2331,2310,1,1,1,0,still teacher
005140353218391,4,2024,15,4,17011,34,45,4,2,44,1,1,2,1,1,60,4258.886,2310,1,1,2025,15,8,34,46,4,2,43,1,2,1,1,35,5069.5919,2320,1,1,1,0,still teacher
440233037051240,4,2024,16,3,17011,34,60,6,2,43,1,1,2,1,1,40,4636.7518,2310,1,1,2025,11,7,34,62,6,2,43,1,2,1,1,40,4316.2419,2320,1,1,1,0,still teacher
745020109652313,4,2024,11,3,17011,34,72,1,2,42,1,1,2,1,1,24,4368.2068,2310,1,1,2025,11,7,34,73,1,2,42,1,2,1,1,24,4369.9275,2360,1,0,0,1,other occupation
074406760330156,4,2024,16,3,17011,36,45,1,2,44,4,2,2,4,1,40,4792.6342,2310,1,1,2025,16,7,36,46,1,2,45,4,2,4,1,40,4458.2742,2330,1,1,1,0,still teacher
130762300655053,4,2024,15,4,17011,36,71,1,2,44,1,1,2,1,1,9,5451.2412,2310,1,1,2025,16,8,36,72,1,2,44,1,2,1,1,18,3990.9427,800,1,0,0,1,other occupation
497012153020013,4,2024,14,1,17011,37,44,1,2,43,1,1,2,1,1,-4,3806.1793,2300,1,1,2025,15,5,37,45,1,2,43,1,2,1,1,38,4700.2574,2300,1,1,1,0,still teacher
711600804424931,4,2024,10,1,17011,39,73,3,2,44,1,1,2,1,2,40,3018.4602,2310,1,1,2025,12,5,39,74,3,2,44,1,2,1,1,-4,3634.8143,2360,1,0,0,1,other occupation
096949260630119,4,2024,16,1,17011,39,40,1,2,44,1,2,2,1,1,-4,3999.6826,2300,1,1,2025,16,5,39,41,1,2,44,1,2,1,1,40,3519.5311,2300,1,1,1,0,still teacher
481000305720244,4,2024,15,4,17011,42,34,1,2,44,1,1,2,1,1,40,4136.2633,2310,1,1,2025,15,8,42,35,1,2,44,1,2,1,1,40,4500.9268,2310,1,1,1,0,still teacher
840274403001520,4,2024,16,4,17011,42,32,1,1,43,1,2,2,1,1,40,5586.6551,2310,1,1,2025,15,8,42,33,1,1,43,1,2,1,1,40,5842.7506,2310,1,1,1,0,still teacher
262442294040010,4,2024,15,1,17011,42,35,4,1,44,1,1,2,1,1,40,5051.4786,2310,1,1,2025,15,5,42,36,4,1,44,1,2,1,1,40,4955.0239,2310,1,1,1,0,still teacher
262442294040010,4,2024,15,1,17011,42,25,6,2,43,1,2,2,1,1,40,4480.3113,2310,1,1,2025,15,5,42,26,6,2,43,1,2,1,1,40,4266.8436,2310,1,1,1,0,still teacher
161000708567247,4,2024,14,3,17011,42,45,6,2,43,1,1,2,1,2,40,3571.5942,2310,1,1,2025,14,7,42,46,6,2,43,1,2,1,1,40,3392.6951,120,1,0,0,1,other occupation
742569454080016,4,2024,16,2,17011,42,42,1,2,44,1,2,2,1,1,39,5553.3744,2320,1,1,2025,16,6,42,43,1,2,44,1,2,1,1,38,4926.4813,2320,1,1,1,0,still teacher
461600210639441,4,2024,15,3,17011,44,41,1,2,44,1,2,2,1,1,40,1130.9853,2310,1,1,2025,15,7,44,42,1,2,44,1,2,1,1,40,1258.6006,2310,1,1,1,0,still teacher
084357250550180,4,2024,12,4,17011,50,32,6,1,44,1,1,2,1,1,35,405.7548,2320,1,1,2025,13,8,50,33,6,1,44,1,2,1,1,40,457.4822,2310,1,1,1,0,still teacher
190890000131685,4,2024,13,4,17011,51,47,1,2,44,1,1,2,1,1,50,4563.7351,2310,1,1,2025,14,8,51,48,1,2,46,1,2,1,1,40,4100.1029,2310,1,1,1,0,still teacher
082086450250141,4,2024,12,1,17011,51,53,4,1,43,1,1,2,1,1,52,4171.8099,2320,1,1,2025,13,5,51,55,4,1,44,1,2,1,1,52,4766.1173,2310,1,1,1,0,still teacher
751500303710153,4,2024,13,2,17011,51,42,4,2,43,1,1,2,1,1,40,3655.6383,2310,1,1,2025,13,6,51,43,4,2,43,1,2,1,1,40,3459.3944,2300,1,1,1,0,still teacher
120835300442935,4,2024,14,3,17011,54,42,1,2,44,1,2,2,1,2,40,1078.1441,2310,1,1,2025,13,7,54,43,1,2,44,1,2,1,1,20,957.4245,2310,1,1,1,0,still teacher
710051634051013,4,2024,14,2,17111,11,41,6,2,44,1,1,2,1,1,45,316.3036,2300,1,1,2025,15,6,11,42,6,2,44,1,2,1,1,50,247.1611,2310,1,1,1,0,still teacher
112507313724550,4,2024,14,2,17111,11,31,6,2,44,8,2,2,3,1,50,464.6898,2310,1,1,2025,14,6,11,32,6,2,44,8,2,3,1,40,333.2953,2300,1,1,1,0,still teacher
137781100158931,4,2024,16,1,17111,11,32,6,2,44,1,2,2,1,1,40,409.2944,2310,1,1,2025,16,5,11,33,1,2,44,1,2,1,1,40,577.5682,2310,1,1,1,0,still teacher
951100905920225,4,2024,16,2,17111,22,34,1,2,43,1,1,2,1,1,40,2799.9052,2300,1,1,2025,16,6,22,35,1,2,43,1,2,1,1,40,2251.3101,2300,1,1,1,0,still teacher
012033078212579,4,2024,15,2,17111,22,64,6,2,43,1,2,2,1,1,40,2260.5233,2320,1,1,2025,13,6,22,65,6,2,43,1,2,1,1,40,2128.9872,2320,1,1,1,0,still teacher
542878862020014,4,2024,14,1,17111,22,42,1,2,43,1,2,2,1,1,40,1484.952,2310,1,1,2025,16,5,22,43,1,2,43,1,2,1,1,40,1750.4644,2310,1,1,1,0,still teacher
431500706674227,4,2024,15,4,17111,22,57,1,2,44,1,2,2,1,1,40,1461.5472,2310,1,1,2025,14,8,22,58,1,2,44,1,2,1,1,40,1608.4497,2320,1,1,1,0,still teacher
991900308025521,4,2024,16,1,17111,25,29,1,1,44,1,1,2,1,1,40,3255.6045,2320,1,1,2025,16,5,25,30,1,1,44,1,2,1,1,40,3516.8636,2205,1,0,0,1,other occupation
300633061305913,4,2024,13,4,17111,33,26,6,2,43,1,1,2,1,1,45,1251.0467,2310,1,1,2025,13,8,33,27,6,2,44,1,2,1,1,30,1165.2697,2012,1,0,0,1,other occupation
043040057014754,4,2024,10,4,17111,34,37,1,1,42,4,2,2,4,1,40,4382.3464,2310,1,1,2025,11,8,34,38,1,1,42,4,2,4,1,40,5430.2705,2310,1,1,1,0,still teacher
140313900093285,4,2024,15,4,17111,50,32,1,2,44,1,1,2,1,1,40,558.5405,2320,1,1,2025,15,8,50,33,1,2,44,1,2,1,1,40,599.3023,2310,1,1,1,0,still teacher
345062100754031,4,2024,16,3,17011,4,32,1,2,44,1,2,1,1,1,40,4457.2072,2310,1,1,2025,16,7,4,32,1,2,44,1,1,1,1,40,5026.7895,2310,1,1,1,0,still teacher
005150076297252,4,2024,9,4,17011,5,32,6,2,43,2,1,2,1,1,40,2836.7906,2300,1,1,2025,13,8,5,33,6,2,43,2,2,1,1,40,2384.8476,4230,1,0,0,1,other occupation
015584790300116,4,2024,16,3,17011,6,62,1,2,43,6,2,2,1,1,50,6150.5024,2310,1,1,2025,15,7,6,63,1,2,43,6,2,1,5,-1,5804.2657,-1,0,0,0,1,out of labor force
006150245304432,4,2024,14,4,17011,25,44,6,2,44,2,2,2,1,1,40,4275.8314,2310,1,1,2025,14,8,25,45,6,2,44,2,2,1,1,40,2716.5503,10,1,0,0,1,other occupation
095183050113559,4,2024,11,4,17011,53,80,1,1,42,1,2,2,1,2,-4,3250.3998,2310,1,1,2025,12,8,53,80,1,1,42,1,2,1,5,-1,3424.9128,2545,0,0,0,1,out of labor force
190940406061020,4,2024,13,3,17011,2,72,1,2,44,1,2,2,1,1,21,472.1273,2310,1,1,2025,15,7,2,73,1,2,44,1,2,1,5,-1,583.9995,-1,0,0,0,1,out of labor force
840782021009519,4,2024,16,2,17011,2,52,1,1,44,1,2,2,1,1,40,683.5794,2310,1,1,2025,16,6,2,52,1,1,44,1,2,1,1,40,652.5687,2310,1,1,1,0,still teacher
020300600600164,4,2024,15,2,17011,4,37,1,2,43,1,2,2,1,1,35,3986.6737,2300,1,1,2025,15,6,4,39,1,2,43,1,2,1,1,35,4392.0731,2310,1,1,1,0,still teacher
